"Id","category","white","red","black","pink","beige","blue","grey","purple","yellow","brown","check","stripe","skirt","pants","shorts"
"b494","[‘blue', 'pants’]",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"b495","[‘blue', 'pants’]",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"b496","[‘blue', 'pants’]",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"b497","[‘blue', 'pants’]",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"b498","[‘stripe', 'shorts’]",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"b499","[‘blue', 'shorts’]",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"b500","[‘black', 'pants’]",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"b501","[‘purple', 'pants’]",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"b502","[‘beige', 'shorts’]",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"b503","[‘blue', 'shorts’]",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"b504","[‘blue', 'shorts’]",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"b505","[‘beige', 'shorts’]",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"b506","[‘black', 'shorts’]",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"b507","[‘black', 'shorts’]",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"b508","[‘black', 'shorts’]",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"b509","[‘black', 'shorts’]",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"b510","[‘black', 'shorts’]",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"b511","[‘black', 'shorts’]",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"b512","[‘black', 'shorts’]",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"b513","[‘black', 'shorts’]",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"b514","[‘black', 'shorts’]",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"b515","[‘black', 'shorts’]",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"b516","[‘grey', 'pants’]",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"b517","[‘grey', 'pants’]",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"b518","[‘grey', 'pants’]",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"b519","[‘check', 'skirt’]",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
"b520","[‘blue', 'pants’]",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"b521","[‘black', 'skirt’]",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"b522","[‘yellow', 'skirt’]",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
"b523","[‘red', 'pants’]",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"b524","[‘check', 'pants’]",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
"b525","[‘white', 'shorts’]",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"b526","[‘stripe', 'pants’]",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
"b527","[‘blue', 'skirt’]",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"b528","[‘white', 'shorts’]",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"b529","[‘red', 'skirt’]",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
"b530","[‘beige', 'pants’]",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
"b531","[‘beige', 'shorts’]",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"b532","[‘grey', 'pants’]",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"b533","[‘pink', 'pants’]",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"b534","[‘blue', 'pants’]",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"b535","[‘black', 'pants’]",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"b536","[‘black', 'pants’]",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"b537","[‘black', 'pants’]",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"b538","[‘black', 'pants’]",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"b539","[‘black', 'pants’]",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"b540","[‘black', 'pants’]",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"b541","[‘black', 'pants’]",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"b542","[‘black', 'pants’]",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"b543","[‘black', 'pants’]",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"b544","[‘black', 'pants’]",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"b545","[‘black', 'pants’]",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"b546","[‘black', 'pants’]",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"b547","[‘black', 'pants’]",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"b548","[‘black', 'pants’]",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"b549","[‘black', 'pants’]",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"b550","[‘black', 'pants’]",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"b551","[‘black', 'pants’]",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"b552","[‘black', 'pants’]",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"b553","[‘black', 'pants’]",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"b554","[‘black', 'pants’]",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"b555","[‘black', 'pants’]",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"b556","[‘black', 'pants’]",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"b557","[‘black', 'pants’]",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"b558","[‘black', 'pants’]",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"b559","[‘black', 'pants’]",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"b560","[‘black', 'pants’]",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"b561","[‘black', 'pants’]",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"b562","[‘black', 'pants’]",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"b563","[‘black', 'pants’]",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"b564","[‘black', 'pants’]",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"b565","[‘blue', 'pants’]",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"b566","[‘red', 'pants’]",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"b567","[‘grey', 'pants’]",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"b568","[‘check', 'pants’]",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
"b569","[‘blue', 'pants’]",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"b570","[‘blue', 'pants’]",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"b571","[‘blue', 'pants’]",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"b572","[‘blue', 'pants’]",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"b573","[‘blue', 'pants’]",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"b574","[‘blue', 'pants’]",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"b575","[‘blue', 'pants’]",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"b576","[‘blue', 'pants’]",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"b577","[‘blue', 'pants’]",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"b578","[‘blue', 'pants’]",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"b579","[‘blue', 'pants’]",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"b580","[‘black', 'skirt’]",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"b581","[‘black', 'skirt’]",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"b582","[‘black', 'skirt’]",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"b583","[‘black', 'skirt’]",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"b584","[‘black', 'skirt’]",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"b585","[‘black', 'pants’]",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"b586","[‘check', 'shorts’]",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"b587","[‘check', 'shorts’]",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"b588","[‘pink', 'pants’]",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"b589","[‘stripe', 'shorts’]",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"b590","[‘blue', 'shorts’]",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"b591","[‘red', 'pants’]",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"b592","[‘check', 'shorts’]",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"b593","[‘red', 'skirt’]",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
"b594","[‘brown', 'pants’]",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
"b595","[‘yellow', 'pants’]",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"b596","[‘blue', 'pants’]",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"b597","[‘stripe', 'shorts’]",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"b598","[‘pink', 'shorts’]",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"b599","[‘white', 'pants’]",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"b600","[‘grey', 'shorts’]",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"b601","[‘black', 'shorts’]",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"b602","[‘black', 'shorts’]",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"b603","[‘black', 'shorts’]",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"b604","[‘black', 'shorts’]",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"b605","[‘black', 'shorts’]",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"b606","[‘black', 'shorts’]",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"b607","[‘blue', 'shorts’]",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"b608","[‘blue', 'pants’]",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"b609","[‘beige', 'skirt’]",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"b610","[‘red', 'skirt’]",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
"b611","[‘brown', 'pants’]",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
"b612","[‘black', 'pants’]",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"b613","[‘black', 'pants’]",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"b614","[‘black', 'pants’]",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"b615","[‘black', 'pants’]",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"b616","[‘black', 'pants’]",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"b617","[‘black', 'pants’]",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"b618","[‘black', 'pants’]",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"b619","[‘black', 'pants’]",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"b620","[‘black', 'pants’]",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"b621","[‘black', 'pants’]",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"b622","[‘black', 'pants’]",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"b623","[‘black', 'pants’]",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"b624","[‘blue', 'pants’]",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"b625","[‘stripe', 'skirt’]",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"b626","[‘blue', 'shorts’]",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"b627","[‘grey', 'shorts’]",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"b628","[‘grey', 'pants’]",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"b629","[‘blue', 'pants’]",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"b630","[‘check', 'shorts’]",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"b631","[‘blue', 'pants’]",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"b632","[‘brown', 'shorts’]",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"b633","[‘red', 'shorts’]",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"b634","[‘white', 'skirt’]",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"b635","[‘stripe', 'shorts’]",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"b636","[‘black', 'skirt’]",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"b637","[‘grey', 'pants’]",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"b638","[‘pink', 'skirt’]",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
"b639","[‘blue', 'pants’]",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"b640","[‘blue', 'pants’]",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"b641","[‘blue', 'pants’]",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"b642","[‘blue', 'pants’]",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"b643","[‘blue', 'pants’]",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"b644","[‘blue', 'pants’]",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"b645","[‘blue', 'pants’]",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"b646","[‘blue', 'pants’]",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"b647","[‘blue', 'pants’]",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"b648","[‘black', 'shorts’]",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"b649","[‘red', 'shorts’]",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"b650","[‘blue', 'shorts’]",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"b651","[‘stripe', 'shorts’]",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"b652","[‘black', 'pants’]",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"b653","[‘black', 'pants’]",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"b654","[‘black', 'pants’]",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"b655","[‘black', 'pants’]",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"b656","[‘black', 'pants’]",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"b657","[‘black', 'pants’]",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"b658","[‘black', 'pants’]",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"b659","[‘black', 'pants’]",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"b660","[‘black', 'pants’]",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"b661","[‘black', 'pants’]",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"b662","[‘black', 'pants’]",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"b663","[‘black', 'pants’]",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"b664","[‘black', 'pants’]",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"b665","[‘black', 'pants’]",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"b666","[‘black', 'pants’]",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"b667","[‘black', 'pants’]",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"b668","[‘black', 'pants’]",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"b669","[‘black', 'pants’]",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"b670","[‘black', 'pants’]",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"b671","[‘red', 'skirt’]",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
"b672","[‘white', 'pants’]",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"b673","[‘grey', 'pants’]",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"b674","[‘grey', 'shorts’]",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"b675","[‘blue', 'shorts’]",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"b676","[‘stripe', 'pants’]",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
"b677","[‘pink', 'pants’]",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"b678","[‘blue', 'shorts’]",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"b679","[‘blue', 'skirt’]",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"b680","[‘yellow', 'pants’]",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"b681","[‘beige', 'shorts’]",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"b682","[‘white', 'skirt’]",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"b683","[‘black', 'shorts’]",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"b684","[‘black', 'shorts’]",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"b685","[‘black', 'shorts’]",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"b686","[‘black', 'shorts’]",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"b687","[‘black', 'shorts’]",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"b688","[‘black', 'shorts’]",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"b689","[‘black', 'shorts’]",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"b690","[‘black', 'shorts’]",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"b691","[‘stripe', 'pants’]",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
"b692","[‘stripe', 'skirt’]",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"b693","[‘check', 'shorts’]",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"b694","[‘check', 'pants’]",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
"b695","[‘yellow', 'pants’]",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"b696","[‘black', 'skirt’]",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"b697","[‘black', 'skirt’]",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"b698","[‘black', 'skirt’]",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"b699","[‘black', 'skirt’]",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"b700","[‘black', 'skirt’]",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"b701","[‘blue', 'pants’]",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"b702","[‘beige', 'shorts’]",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"b703","[‘white', 'skirt’]",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"b704","[‘stripe', 'pants’]",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
"b705","[‘white', 'shorts’]",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"b706","[‘white', 'pants’]",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"b707","[‘white', 'pants’]",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"b708","[‘black', 'pants’]",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"b709","[‘black', 'pants’]",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"b710","[‘black', 'pants’]",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"b711","[‘black', 'pants’]",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"b712","[‘black', 'pants’]",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"b713","[‘check', 'shorts’]",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"b714","[‘pink', 'pants’]",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"b715","[‘grey', 'pants’]",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"b716","[‘grey', 'pants’]",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"b717","[‘grey', 'pants’]",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"b718","[‘grey', 'pants’]",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"b719","[‘grey', 'pants’]",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"b720","[‘pink', 'pants’]",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"b721","[‘brown', 'skirt’]",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
"b722","[‘blue', 'pants’]",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"b723","[‘blue', 'pants’]",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"b724","[‘blue', 'pants’]",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"b725","[‘blue', 'pants’]",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"b726","[‘blue', 'pants’]",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"b727","[‘blue', 'pants’]",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"b728","[‘pink', 'skirt’]",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
"b729","[‘pink', 'pants’]",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
"b730","[‘black', 'shorts’]",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"b731","[‘blue', 'pants’]",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"b732","[‘red', 'pants’]",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"b733","[‘check', 'skirt’]",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
"b734","[‘white', 'skirt’]",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
